-0.184354,-0.299275,10.1993
-0.234632,-0.349553,10.26155
-0.222661,-0.260968,10.22564
-0.177171,-0.246603,10.27591
-0.237026,-0.25618,10.12747
-0.186748,-0.296881,10.13944
-0.225055,-0.215478,10.13466
-0.222661,-0.289698,10.17296
-0.237026,-0.323217,10.0748
-0.177171,-0.347159,10.20169
-0.260968,-0.229843,10.3238
-0.201113,-0.337582,10.25197
-0.208296,-0.306458,10.07959
-0.213084,-0.366313,10.30943
-0.174777,-0.246603,10.11071
-0.177171,-0.268151,10.10593
-0.237026,-0.294487,10.24958
-0.169988,-0.275333,10.26394
-0.215478,-0.277727,10.24239
-0.208296,-0.323217,10.10832
-0.186748,-0.282516,10.17296
-0.203507,-0.28491,10.10593
-0.229843,-0.246603,10.14663
-0.21069,-0.323217,10.15381
-0.25618,-0.275333,10.21127
-0.196325,-0.248997,10.19212
-0.169988,-0.325611,10.16817
-0.251391,-0.292093,10.22564
-0.186748,-0.253785,10.13226
-0.246603,-0.318429,10.21366
-0.237026,-0.304064,10.20409
-0.225055,-0.272939,10.17296
-0.253785,-0.258574,10.23042
-0.225055,-0.318429,10.13705
-0.241814,-0.244209,10.27831
-0.21069,-0.272939,10.09635
-0.25618,-0.31364,10.14902
-0.217872,-0.275333,10.21845
-0.189142,-0.292093,10.16578
-0.244209,-0.28491,10.14184
-0.253785,-0.280122,10.14663
-0.191536,-0.31364,10.12987
-0.191536,-0.294487,10.07001
-0.213084,-0.272939,10.16099
-0.268151,-0.294487,10.21845
-0.198719,-0.282516,10.2807
-0.248997,-0.347159,10.22085
-0.196325,-0.289698,10.14663
-0.213084,-0.325611,10.06522
-0.160412,-0.246603,10.07241
-0.21069,-0.354342,10.16339
-0.19393,-0.186748,10.24239
-0.220267,-0.320823,10.27352
-0.208296,-0.289698,10.17296
-0.251391,-0.189142,10.27831
-0.270545,-0.268151,10.05325
-0.263362,-0.292093,10.22085
-0.189142,-0.270545,10.17057
-0.234632,-0.272939,10.18733
-0.215478,-0.234632,10.25676
-0.205901,-0.296881,10.12029
-0.201113,-0.339977,10.24958
-0.227449,-0.289698,10.19212
-0.25618,-0.275333,10.11071
-0.189142,-0.308852,10.20888
-0.222661,-0.234632,10.17057
-0.227449,-0.306458,10.20888
-0.227449,-0.181959,10.20888
-0.21069,-0.265756,10.23042
-0.220267,-0.311246,10.0772
-0.227449,-0.251391,10.24479
-0.21069,-0.304064,10.14902
-0.227449,-0.263362,10.08198
-0.258574,-0.244209,10.26155
-0.248997,-0.270545,10.14423
-0.21069,-0.287304,10.15141
-0.23942,-0.28491,10.17296
-0.23942,-0.325611,10.15381
-0.186748,-0.23942,10.04368
-0.277727,-0.351948,10.13466
