-0.007183,-0.378284,10.13944
-0.057461,-0.40462,9.792285
-0.160412,-0.184354,10.03649
-0.244209,-0.162806,10.37886
-0.277727,-0.244209,10.72842
-0.146046,-0.339977,10.58237
-0.229843,-0.296881,10.34056
-0.035913,-0.361524,9.988609
-0.117316,-0.366313,9.512163
-0.07422,-0.275333,9.794679
-0.282516,-0.246603,10.16817
-0.174777,-0.19393,10.35732
-0.306458,-0.294487,10.55843
-0.351948,-0.25618,10.69969
-0.232238,-0.208296,10.48421
-0.251391,-0.354342,9.80665
-0.184354,-0.392649,9.696517
-0.368707,-0.129287,10.02452
-0.282516,-0.148441,10.63744
-0.253785,-0.23942,10.68293
-0.110133,-0.272939,10.95587
-0.153229,-0.280122,10.59434
-0.086191,-0.332794,10.0341
-0.071826,-0.342371,9.988609
-0.050278,-0.361524,9.832987
-0.138864,-0.229843,9.945514
-0.213084,-0.335188,10.41957
-0.332794,-0.311246,10.65659
-0.153229,-0.440533,10.49139
-0.280122,-0.268151,10.29507
-0.169988,-0.325611,9.804255
-0.229843,-0.244209,9.442732
-0.112527,-0.215478,9.859323
-0.215478,-0.277727,10.18254
-0.198719,-0.1652,10.62068
-0.337582,-0.184354,10.67575
-0.332794,-0.232238,10.61828
-0.318429,-0.232238,10.48182
-0.328006,-0.220267,9.861717
-0.126893,-0.337582,9.804255
-0.275333,-0.232238,10.20648
-0.177171,-0.25618,10.62068
-0.203507,-0.339977,10.64462
-0.086191,-0.35913,10.71884
-0.208296,-0.368707,10.2807
-0.117316,-0.328006,9.955091
-0.160412,-0.246603,9.842564
-0.105345,-0.275333,9.76116
-0.095768,-0.304064,10.24
-0.088585,-0.373495,10.50336
-0.208296,-0.31364,10.7356
-0.251391,-0.351948,10.44111
-0.308852,-0.169988,10.13466
-0.246603,-0.220267,9.557653
-0.275333,-0.162806,9.660604
-0.184354,-0.086191,10.1586
-0.23942,-0.265756,10.26155
-0.122104,-0.304064,10.64462
-0.222661,-0.25618,10.45069
-0.332794,-0.196325,10.56322
-0.40462,-0.174777,10.29986
-0.325611,-0.21069,9.890448
-0.102951,-0.268151,10.0772
-0.25618,-0.141258,10.34056
-0.143652,-0.323217,10.71166
-0.033519,-0.42138,10.4866
-0.055067,-0.383072,10.49857
-0.21069,-0.347159,10.27591
-0.134075,-0.244209,9.785102
-0.237026,-0.215478,10.03889
-0.203507,-0.225055,10.14184
-0.067038,-0.332794,10.27591
-0.071826,-0.464475,10.2807
-0.196325,-0.435745,10.32859
-0.337582,-0.351948,10.22324
-0.392649,-0.208296,10.21606
-0.28491,-0.138864,9.828198
-0.308852,-0.138864,10.20888
-0.19393,-0.126893,10.39562
-0.179565,-0.275333,10.43154
-0.105345,-0.268151,10.50576
-0.220267,-0.433351,10.08438
-0.299275,-0.234632,10.30464
-0.385466,-0.117316,10.17296
-0.349553,-0.19393,10.34774
-0.172383,-0.220267,10.24239
-0.189142,-0.248997,10.45548
-0.011971,-0.430956,10.48182
-0.079009,-0.402226,10.20169
-0.004788,-0.385466,10.12747
-0.272939,-0.174777,10.1586
-0.201113,-0.181959,10.46745
-0.263362,-0.217872,10.64462
-0.373495,-0.306458,10.83376
-0.320823,-0.299275,10.32859
-0.189142,-0.318429,9.780313
-0.186748,-0.356736,9.605537
-0.366313,-0.246603,9.981427
-0.294487,-0.203507,10.80503
-0.234632,-0.325611,10.81461
-0.11971,-0.25618,11.05163
-0.155623,-0.354342,10.48421
-0.095768,-0.289698,10.00776
-0.105345,-0.368707,9.876082
-0.076614,-0.368707,9.782708
-0.172383,-0.208296,9.97185
-0.167594,-0.229843,10.45548
-0.272939,-0.260968,10.83137
-0.215478,-0.363919,10.58237
-0.215478,-0.320823,10.23761
-0.155623,-0.368707,9.713276
-0.1652,-0.306458,9.718064
-0.083797,-0.220267,9.801862
-0.337582,-0.19393,10.34535
-0.232238,-0.28491,10.6949
-0.248997,-0.272939,10.60871
-0.265756,-0.301669,10.64701
-0.373495,-0.177171,10.15141
-0.287304,-0.253785,9.782708
-0.19393,-0.244209,9.80665
-0.263362,-0.217872,10.13944
-0.191536,-0.225055,10.72363
-0.148441,-0.385466,10.66856
-0.148441,-0.337582,10.74757
-0.141258,-0.292093,10.51055
-0.105345,-0.337582,9.952697
-0.126893,-0.320823,9.928755
-0.110133,-0.287304,9.931149
-0.095768,-0.316035,10.08198
-0.110133,-0.447716,10.18254
-0.253785,-0.316035,10.74278
-0.325611,-0.390255,10.57998
-0.373495,-0.258574,10.34056
-0.1652,-0.184354,9.835381
-0.299275,-0.19393,9.516952
-0.150835,-0.179565,9.947908
-0.232238,-0.227449,10.21606
-0.186748,-0.241814,10.83376
