-0.117316,-0.335188,10.6949
-0.184354,-0.277727,10.38605
-0.189142,-0.316035,9.715671
-0.129287,-0.371101,9.950302
-0.088585,-0.335188,9.878476
-0.160412,-0.244209,10.01973
-0.186748,-0.344765,10.42914
-0.153229,-0.328006,10.64701
-0.186748,-0.335188,10.5273
-0.323217,-0.258574,10.21366
-0.234632,-0.169988,9.672575
-0.237026,-0.258574,9.564836
-0.105345,-0.181959,9.849746
-0.217872,-0.234632,10.45548
-0.217872,-0.280122,10.70448
-0.272939,-0.289698,10.50097
-0.325611,-0.189142,10.54646
-0.292093,-0.186748,10.23761
-0.335188,-0.198719,9.947908
-0.215478,-0.253785,10.06283
-0.19393,-0.21069,10.31662
-0.136469,-0.253785,10.64462
-0.09098,-0.45011,10.66138
-0.076614,-0.411803,10.45308
-0.23942,-0.282516,10.07001
-0.09098,-0.268151,9.730036
-0.28491,-0.234632,10.05804
-0.150835,-0.241814,10.06044
-0.100556,-0.339977,10.31901
-0.114922,-0.399832,10.46266
-0.114922,-0.438139,10.46266
-0.325611,-0.371101,10.24479
-0.390255,-0.1652,10.10832
-0.294487,-0.150835,9.780313
-0.23942,-0.167594,9.931149
-0.208296,-0.196325,10.26634
-0.265756,-0.304064,10.41957
-0.122104,-0.395043,10.56082
-0.1652,-0.318429,10.35971
-0.383072,-0.105345,10.27591
-0.294487,-0.189142,10.27831
-0.320823,-0.158017,10.25197
-0.179565,-0.332794,10.18733
-0.172383,-0.217872,10.42675
-0.050278,-0.445322,10.63983
-0.081403,-0.433351,10.1562
-0.02873,-0.371101,10.23042
-0.198719,-0.296881,9.861717
-0.162806,-0.301669,9.801862
-0.263362,-0.162806,10.22085
-0.23942,-0.311246,10.37408
-0.093374,-0.325611,10.48182
-0.234632,-0.459687,10.27591
-0.160412,-0.471658,10.04607
-0.344765,-0.280122,9.964667
-0.378284,-0.136469,10.15381
-0.380678,-0.110133,10.19212
-0.289698,-0.146046,10.3238
-0.184354,-0.215478,10.54167
-0.186748,-0.280122,10.31422
-0.062249,-0.320823,10.28788
-0.153229,-0.361524,10.10353
-0.268151,-0.222661,10.16339
-0.275333,-0.160412,10.17296
-0.3304,-0.134075,10.52012
-0.213084,-0.229843,10.47942
-0.162806,-0.320823,10.45548
0.004788,-0.440533,10.17296
-0.11971,-0.459687,9.809045
-0.100556,-0.35913,10.01973
-0.227449,-0.280122,10.00537
-0.174777,-0.246603,10.31422
-0.265756,-0.208296,10.44111
-0.299275,-0.220267,10.73799
-0.117316,-0.35913,10.38605
-0.248997,-0.37589,9.878476
-0.241814,-0.31364,9.895236
-0.395043,-0.217872,9.986216
-0.294487,-0.126893,10.53449
-0.277727,-0.198719,10.48421
-0.21069,-0.1652,10.67575
-0.162806,-0.205901,10.62307
-0.117316,-0.306458,10.30225
-0.026336,-0.392649,10.1993
-0.095768,-0.342371,9.775525
-0.251391,-0.234632,10.02452
-0.186748,-0.191536,10.32859
-0.265756,-0.146046,10.71884
-0.155623,-0.251391,10.67575
-0.167594,-0.37589,10.45548
-0.129287,-0.356736,9.859323
-0.100556,-0.383072,9.433155
-0.059855,-0.189142,9.801862
-0.31364,-0.229843,10.00058
-0.251391,-0.28491,10.42196
-0.347159,-0.150835,10.817
-0.304064,-0.23942,10.74997
-0.306458,-0.277727,10.23042
-0.280122,-0.301669,9.856929
-0.213084,-0.354342,9.718064
-0.354342,-0.198719,9.89763
-0.040701,-0.287304,10.74518
-0.09098,-0.433351,10.56082
-0.100556,-0.442927,10.42435
-0.225055,-0.287304,10.01734
-0.129287,-0.251391,9.67018
