-0.287304,-0.253785,10.41238
-0.174777,-0.272939,10.04128
-0.153229,-0.311246,10.08438
-0.304064,-0.311246,10.12747
-0.215478,-0.258574,10.31901
-0.275333,-0.215478,10.4483
-0.169988,-0.282516,10.47463
-0.220267,-0.325611,9.876082
-0.227449,-0.258574,9.947908
-0.186748,-0.222661,10.18015
-0.306458,-0.186748,10.37647
-0.251391,-0.258574,10.44351
-0.136469,-0.265756,10.13226
-0.177171,-0.275333,10.21127
-0.253785,-0.275333,10.18493
-0.237026,-0.268151,9.940725
-0.158017,-0.304064,10.3238
-0.234632,-0.244209,10.68053
-0.299275,-0.296881,10.25676
-0.146046,-0.280122,10.07241
-0.167594,-0.31364,10.04846
-0.316035,-0.246603,10.17536
-0.25618,-0.263362,10.18972
-0.23942,-0.263362,10.26155
-0.191536,-0.189142,10.6111
-0.227449,-0.339977,10.06283
-0.208296,-0.289698,9.993398
-0.134075,-0.328006,10.26873
-0.272939,-0.222661,10.35013
-0.258574,-0.244209,10.42675
-0.244209,-0.225055,10.30943
-0.196325,-0.203507,10.25676
-0.203507,-0.248997,10.37408
-0.289698,-0.304064,10.09635
-0.069432,-0.265756,9.895236
-0.263362,-0.234632,10.41238
-0.31364,-0.272939,10.39323
-0.241814,-0.277727,10.30943
-0.136469,-0.308852,10.04368
-0.203507,-0.306458,10.17775
-0.241814,-0.251391,10.21845
-0.227449,-0.237026,9.983821
-0.167594,-0.21069,10.50576
-0.086191,-0.311246,10.49379
-0.301669,-0.306458,10.22085
-0.184354,-0.234632,9.983821
-0.107739,-0.323217,10.12268
-0.280122,-0.268151,10.24239
-0.268151,-0.301669,10.19691
-0.248997,-0.227449,10.26634
-0.289698,-0.229843,10.47703
-0.335188,-0.323217,10.18972
-0.160412,-0.349553,9.959879
-0.232238,-0.275333,10.1586
-0.229843,-0.272939,10.41238
-0.270545,-0.220267,10.45787
-0.134075,-0.318429,10.27831
-0.126893,-0.260968,10.27591
-0.289698,-0.213084,10.20648
-0.19393,-0.241814,9.950302
-0.184354,-0.229843,10.46506
-0.150835,-0.268151,10.5297
-0.277727,-0.325611,10.29746
-0.213084,-0.189142,10.14663
-0.083797,-0.304064,10.1179
-0.23942,-0.229843,10.29507
-0.227449,-0.246603,10.39562
-0.150835,-0.325611,10.25437
-0.098162,-0.234632,10.47703
-0.320823,-0.299275,10.26634
-0.117316,-0.299275,9.933543
-0.174777,-0.265756,10.23761
-0.246603,-0.253785,10.44111
-0.311246,-0.248997,10.38605
-0.215478,-0.258574,10.1993
-0.143652,-0.304064,10.1993
-0.294487,-0.220267,10.27352
-0.208296,-0.23942,10.01255
-0.19393,-0.272939,10.34535
-0.172383,-0.265756,10.55125
-0.304064,-0.311246,10.34056
-0.220267,-0.268151,10.13944
-0.112527,-0.318429,10.00058
-0.287304,-0.203507,10.26873
-0.258574,-0.28491,10.4052
-0.179565,-0.272939,10.32859
-0.189142,-0.217872,10.47703
-0.306458,-0.25618,10.33816
-0.19393,-0.294487,9.988609
-0.129287,-0.3304,10.10114
-0.234632,-0.296881,10.39084
-0.277727,-0.227449,10.37886
-0.253785,-0.277727,10.34774
-0.167594,-0.260968,10.26394
-0.23942,-0.251391,10.29507
-0.265756,-0.177171,9.957485
-0.155623,-0.244209,10.18254
-0.138864,-0.294487,10.49139
-0.28491,-0.177171,10.38844
-0.181959,-0.244209,10.15141
-0.071826,-0.344765,9.952697
-0.201113,-0.251391,10.26873
-0.316035,-0.275333,10.3645
-0.232238,-0.232238,10.29986
-0.138864,-0.280122,10.38844
-0.275333,-0.311246,10.34535
