-0.557849,-0.234632,10.25437
-0.502782,-0.258574,10.22085
-0.514753,-0.143652,10.34056
-0.557849,-0.28491,10.43633
-0.557849,-0.213084,10.23521
-0.47884,-0.3304,10.22803
-0.4956,-0.208296,10.34535
-0.526724,-0.270545,10.09156
-0.557849,-0.196325,10.45787
-0.493206,-0.143652,10.0317
-0.586579,-0.186748,10.49139
-0.548272,-0.277727,10.14423
-0.600945,-0.169988,10.38365
-0.445322,-0.296881,10.1993
-0.550666,-0.201113,10.27352
-0.507571,-0.296881,10.29028
-0.517148,-0.215478,10.28549
-0.529119,-0.215478,10.33337
-0.562637,-0.253785,10.23042
-0.493206,-0.237026,10.34774
-0.603339,-0.174777,10.28549
-0.531513,-0.308852,10.23282
-0.502782,-0.289698,10.45548
-0.629675,-0.213084,10.05086
-0.557849,-0.265756,10.42914
-0.620098,-0.169988,10.18015
-0.52433,-0.311246,10.44351
-0.543484,-0.248997,10.14663
-0.567426,-0.311246,10.29028
-0.588974,-0.234632,10.16099
-0.533907,-0.282516,10.30943
-0.56982,-0.155623,10.17296
-0.512359,-0.337582,10.21845
-0.584185,-0.181959,10.29507
-0.529119,-0.227449,10.27112
-0.481235,-0.229843,10.40281
-0.548272,-0.246603,10.23521
-0.54109,-0.162806,10.26634
-0.500388,-0.265756,10.21845
-0.533907,-0.169988,10.12508
-0.553061,-0.25618,10.34056
-0.61531,-0.162806,10.14423
-0.481235,-0.23942,10.37168
-0.557849,-0.189142,10.19451
-0.531513,-0.277727,10.29986
-0.543484,-0.294487,10.25437
-0.533907,-0.272939,10.13466
-0.639252,-0.162806,10.31183
-0.545878,-0.251391,10.17057
-0.56982,-0.184354,10.30704
-0.543484,-0.25618,10.13705
-0.538695,-0.234632,10.35732
-0.545878,-0.215478,10.24718
-0.548272,-0.232238,10.27112
-0.469264,-0.332794,10.21845
-0.555455,-0.280122,10.39323
-0.560243,-0.186748,10.24
-0.634463,-0.201113,10.31901
-0.533907,-0.232238,10.30464
-0.572214,-0.208296,10.24239
-0.560243,-0.158017,10.14423
-0.591368,-0.229843,10.32619
-0.464475,-0.251391,10.12747
-0.572214,-0.251391,10.40759
-0.562637,-0.172383,10.16099
-0.603339,-0.237026,10.33337
-0.466869,-0.237026,10.14663
-0.474052,-0.23942,10.31422
-0.488417,-0.217872,10.18972
-0.531513,-0.337582,10.37408
-0.627281,-0.191536,10.24958
-0.54109,-0.248997,10.2807
-0.548272,-0.229843,10.38605
-0.529119,-0.217872,10.11071
-0.526724,-0.191536,10.38844
-0.507571,-0.265756,10.17775
-0.579397,-0.167594,10.21127
-0.553061,-0.263362,10.29267
-0.512359,-0.186748,10.18493
-0.577003,-0.246603,10.26873
-0.529119,-0.191536,10.25437
-0.531513,-0.248997,10.26155
-0.581791,-0.136469,10.18733
-0.543484,-0.186748,10.29986
-0.586579,-0.153229,10.1993
-0.497994,-0.301669,10.17775
-0.538695,-0.162806,10.35732
-0.533907,-0.222661,10.05804
-0.572214,-0.19393,10.50576
-0.512359,-0.21069,10.09874
